Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 05:34:04,ServiceMaster Clean,15697,ServiceMaster of Rochester,LIVE,http://servicemasterofrochester.com,888-471-0678,888-471-0678,507-396-4825,507-396-4825,8884710678,False,5073964825,PPC Not Found,2,https://www.servicemasterofrochester.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 05:34:25,ServiceMaster Clean,15748,ServiceMaster AAA Restoration #7185 CA,LIVE,http://servicemasteroc.com,949-485-2167,949-485-2167,949-485-2167,949-485-2167,9494852167,False,No DB Paid Number,PPC Not Found,2,https://www.servicemasteroc.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,no,no,PPC Not Found,yes,yes,yes
2018-10-24 05:34:45,ServiceMaster Clean,16109,ServiceMaster Of Woodbridge (VA),LIVE,http://servicemasterofwoodbridge.net,703-436-9521,703-436-9521,703-291-8529,703-291-8529,7034369521,False,7032918529,PPC Not Found,2,https://www.servicemasterofwoodbridge.net/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 05:35:06,ServiceMaster Clean,16271,ServiceMaster Midtown OK #4195,LIVE,http://smofmidtowntulsa.com,918-615-4099,918-615-4099,918-289-2670,918-289-2670,9186154099,False,9182892670,PPC Not Found,2,https://www.smofmidtowntulsa.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 05:35:26,ServiceMaster Clean,16373,ServiceMaster Contract Services # 3178,LIVE,http://svmcontractservices.net,888-253-1904,888-253-1904,888-253-1904,888-253-1904,8882531904,False,No DB Paid Number,PPC Not Found,2,https://www.svmcontractservices.net/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,no,no,PPC Not Found,yes,yes,yes
2018-10-24 05:35:46,ServiceMaster Clean,17392,ServiceMaster of Newton #2332/#2337,LIVE,http://servicemasterofnewton.com,316-313-4055,316-313-4055,316-313-4043,316-313-4043,3163134055,False,3163134043,PPC Not Found,2,https://www.servicemasterofnewton.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 05:36:07,ServiceMaster Clean,17616,Servicemaster Clean Specialists # 1723 OR,LIVE,http://svmcleaningspecialists.com,541-388-0824,541-388-0824,541-388-0824,541-388-0824,5412919509,False,No DB Paid Number,PPC Not Found,0,http://www.svmcleaningspecialists.com/,301,200,50.63.119.1,ns19.domaincontrol.com.,no,no,no,no,PPC Not Found,no,no,no
2018-10-24 05:36:40,ServiceMaster Clean,17888,ServiceMaster By Metzler (Elk Grove-Des Plaines IL),LIVE,http://servicemasterbymetzler.com,847-941-0465,847-941-0465,847-268-4457,847-268-4457,8479410465,False,8472684457,PPC Not Found,2,https://www.servicemasterbymetzler.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 05:37:01,ServiceMaster Clean,20002,Servicemaster #5304 MA,LIVE,http://servicemastergreaterspringfield.com,413-676-9907,413-676-9907,413-676-9904,413-676-9904,4136769907,False,4136769904,PPC Not Found,2,https://www.servicemastergreaterspringfield.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 05:37:21,ServiceMaster Clean,22253,ServiceMaster Central of Corpus Christi,LIVE,http://servicemasterofcorpuschristi.com,361-238-4258,361-238-4258,361-217-3840,361-217-3840,3612384258,False,3612173840,PPC Not Found,2,https://www.servicemasterofcorpuschristi.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
