Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 10:46:54,YBN Local Accounts ,226094,Central Utah Door Co,LIVE,http://garagedoorcontractororemut.com,801-396-0756,801-396-0756,385-203-7232,385-203-7232,8013960756,False,3852037232,PPC Not Found,2,https://www.garagedoorcontractororemut.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 10:47:18,YBN Local Accounts ,278512,AZ Guns,LIVE,http://gunsforsalechandleraz.com,480-424-4845,480-424-4845,480-424-4845,480-424-4845,4804244845,False,No DB Paid Number,PPC Not Found,2,https://www.gunsforsalechandleraz.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,no,no,PPC Not Found,yes,yes,yes
2018-10-24 10:47:38,YBN Local Accounts ,291407,ARC Services,LIVE,http://arcserviceslv.com,0080227/0080,0080227/0080,0080227/0080,0080227/0080,7026596933,False,7026230352,PPC Not Found,2,https://www.arcserviceslv.com/,301,200,209.17.116.160,ns3a.dns-host.com.,no,no,no,no,PPC Not Found,yes,yes,yes
