Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 07:52:23,Tailored Living,339686,Tailored Living - 682IL203 - Quadcities,LIVE,http://tailoredliving-quadcities.com,309.948.5296,309.948.5296,309.429.6978,309.429.6978,No DB Unpaid Number,3094296978,PPC Not Found,2,https://www.tailoredliving-quadcities.com/,301,200,209.17.116.160,ns3a.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:52:45,Tailored Living,339688,Tailored Living - 534FL205 - orlando,LIVE,http://tailoredliving-orlando.com,407.917.3973,407.917.3973,407.734.3840,407.734.3840,4079173973,False,4077343840,PPC Not Found,2,https://www.tailoredliving-orlando.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:53:06,Tailored Living,339693,Tailored Living - 862CA205 - folsom,LIVE,http://tailoredliving-folsom.com,916.790.9523,916.790.9523,916.500.4104,916.500.4104,9167909523,False,9165004104,PPC Not Found,2,https://www.tailoredliving-folsom.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:53:27,Tailored Living,340811,Tailored Living Corporate Shell,LIVE,http://None,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,None,http://none/,0,0,0,0,no,no,no,no,PPC Not Found,no,no,no
2018-10-24 07:53:45,Tailored Living,342687,Tailored Living - ON217 - torontoeast,LIVE,http://tailoredliving-toronto.com,416.907.4740,416.907.4740,416.800.3159,416.800.3159,4169074740,False,4168003159,PPC Not Found,0,http://www.tailoredliving-toronto.com/,301,200,205.178.153.7,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,no,yes
2018-10-24 07:54:05,Tailored Living,342704,Tailored Living - AB206 - westedmonton,LIVE,http://tailoredliving-westedmonton.com,780.444.4495,780.444.4495,780.651.7016,780.651.7016,7808093330,True,7806517016,PPC Not Found,0,http://www.tailoredliving-westedmonton.com/,301,200,205.178.153.7,ns3a.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,no,yes
2018-10-24 07:54:25,Tailored Living,342705,Tailored Living - AB205 - eastedmonton,LIVE,http://tailoredliving-eastedmonton.com,888.527.4984,888.527.4984,780.851.9256,780.851.9256,8885274984,False,7808519256,PPC Not Found,0,http://www.tailoredliving-eastedmonton.com/,301,200,205.178.153.7,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,no,yes
2018-10-24 07:54:45,Tailored Living,342740,Tailored Living - 524GA209 - Marietta,LIVE,http://tailoredliving-marietta.com,678.210.8951,678.210.8951,888.906.7379,888.906.7379,6782108951,False,8889067379,PPC Not Found,2,https://www.tailoredliving-marietta.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:55:06,Tailored Living,350700,Tailored Living - 862CA203 - Roseville CA,LIVE,http://tailoredliving-rosevilleca.com,916.378.4146,916.378.4146,916.229.6839,916.229.6839,9163784146,False,9162296839,PPC Not Found,2,https://www.tailoredliving-rosevilleca.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:55:27,Tailored Living,354894,Tailored Living - 504NJ201 - Princeton,LIVE,http://tailoredliving-princeton.com,609.488.4197,609.488.4197,609.256.7318,609.256.7318,No DB Unpaid Number,6092567318,PPC Not Found,2,https://www.tailoredliving-princeton.com/,301,200,209.17.116.160,ns3b.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:55:48,Tailored Living,354903,Tailored Living - 501NJ210 - Monmouth,LIVE,http://tailoredliving-monmouth.com,609.297.5452,609.297.5452,609.358.0347,609.358.0347,No DB Unpaid Number,6093580347,PPC Not Found,2,https://www.tailoredliving-monmouth.com/,301,200,209.17.116.160,ns3a.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:56:09,Tailored Living,356659,Tailored Living - Woodlands (618TX211),LIVE,http://tailoredliving-woodlands.com,346.800.4928,346.800.4928,346.800.4596,346.800.4596,No DB Unpaid Number,3468004596,PPC Not Found,2,https://www.tailoredliving-woodlands.com/,301,200,209.17.116.160,ns3a.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:56:30,Tailored Living,356665,Tailored Living - Tomball (618TX212),LIVE,http://tailoredliving-tomball.com,832.500.5353,832.500.5353,346.800.4898,346.800.4898,No DB Unpaid Number,3468004898,PPC Not Found,2,https://www.tailoredliving-tomball.com/,301,200,209.17.116.160,ns3b.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:56:53,Tailored Living,356669,Tailored Living - Hamilton (ON202),LIVE,http://tailoredliving-hamilton.com,289.301.2120,289.301.2120,289.768.2291,289.768.2291,2893012120,False,2897682291,PPC Not Found,2,https://www.tailoredliving-hamilton.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:57:14,Tailored Living,357973,Tailored Living - 527IN210 - IndySouth,LIVE,http://tailoredliving-indysouth.com,317.978.1222,317.978.1222,317.669.9839,317.669.9839,No DB Unpaid Number,3176699839,PPC Not Found,2,https://www.tailoredliving-indysouth.com/,301,200,209.17.116.160,ns3b.dns-host.com.,no,no,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:57:35,Tailored Living,361544,Tailored Living - 789AZ201 - tucson-az,LIVE,http://tailoredliving-tucson.com,520.612.0553,520.612.0553,520.463.4797,520.463.4797,5206120553,False,5204634797,PPC Not Found,2,https://www.tailoredliving-tucson.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:57:55,Tailored Living,362617,Tailored Living - 635TX204 - Brenham,LIVE,http://tailoredliving-brenham.com,979.314.9280,979.314.9280,979.314.2186,979.314.2186,9793149280,False,9793142186,PPC Not Found,2,https://www.tailoredliving-brenham.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 07:58:16,Tailored Living,366475,Tailored Living - 839NV201 - Henderson and North Las Vegas,LIVE,http://tailoredliving-northlasvegas.com,775.990.4343,775.990.4343,775.419.2303,775.419.2303,7759904343,False,7754192303,PPC Not Found,0,http://www.tailoredliving-northlasvegas.com/,301,200,205.178.153.7,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,no,yes
