Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 08:29:38,Ben Franklin,22669,Ben Franklin Plumbing of Yorkville IL,LIVE,http://benfranklinofil.com,630-352-4279,630-352-4279,331-207-0028,331-207-0028,6303524279,False,3312070028,PPC Not Found,2,https://www.benfranklinofil.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:29:59,Ben Franklin,52378,Ben Franklin Plumbing of Toledo OH,LIVE,http://benjaminfranklinplumbingtoledo.com,419-299-4602,419-299-4602,419-798-6503,419-798-6503,4192994602,False,4197986503,PPC Not Found,1,http://www.benjaminfranklinplumbingtoledo.com/,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 08:30:18,Ben Franklin,53555,Ben Franklin Plumbing of Wilmington NC,LIVE,http://benjaminfranklinwilm.com,910-444-0023,910-444-0023,910-292-6148,910-292-6148,9104440023,False,9102926148,PPC Not Found,1,http://www.benjaminfranklinwilm.com/,301,200,205.178.153.6,ns60.worldnic.com.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 08:30:43,Ben Franklin,54985,Ben Franklin Plumbing of Virginia Beach VA,LIVE,http://benfranklinplumbingvabeach.com,757-335-6296,757-335-6296,757-742-3911,757-742-3911,7573356296,False,7577423911,PPC Not Found,1,http://www.benfranklinplumbingvabeach.com/,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 08:31:02,Ben Franklin,57606,Ben Franklin Plumbing of Moultonborough NH,LIVE,http://benfranklinplumbingconcord.com,603-347-8270,603-347-8270,603-347-8270,603-347-8270,6033478270,False,No DB Paid Number,PPC Not Found,1,http://www.benfranklinplumbingconcord.com/,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 08:31:21,Ben Franklin,60057,Ben Franklin Plumbing of North Branch MN,LIVE,http://mybenfranklinplumbing.com,651-447-5891,651-447-5891,651-347-6530,651-347-6530,6514475891,False,6513476530,PPC Not Found,1,http://www.mybenfranklinplumbing.com/,301,200,205.178.153.6,ns65.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 08:31:40,Ben Franklin,91491,Ben Franklin Plumbing of Ames IA,LIVE,http://benfranklinplumbingames.com,515-203-3232,515-203-3232,515-203-3215,515-203-3215,5152033232,False,5152033215,PPC Not Found,0,http://www.benfranklinplumbingames.com/,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 08:31:59,Ben Franklin,104247,Ben Franklin Plumbing of Laguna Hills CA,LIVE,http://ocbenfranklinplumbing.com,949-482-2003,949-482-2003,949-482-2003,949-482-2003,9494822003,False,No DB Paid Number,PPC Not Found,1,http://www.ocbenfranklinplumbing.com/,301,200,205.178.153.6,ns01.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 08:32:18,Ben Franklin,108795,Ben Franklin Plumbing of Bloomington IL,LIVE,http://benfranklinbloomington.com,309-306-1933,309-306-1933,309-306-1933,309-306-1933,3093061933,False,No DB Paid Number,PPC Not Found,1,http://www.benfranklinbloomington.com/,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,no,no,PPC Not Found,yes,no,no
2018-10-24 08:32:37,Ben Franklin,169941,Ben Franklin Plumbing of Greenwood SC,LIVE,http://benfranklinplumbinggreenwood.com,864-538-4615,864-538-4615,864-538-4680,864-538-4680,8645384615,False,8645384680,PPC Not Found,1,http://www.benfranklinplumbinggreenwood.com/,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 08:32:56,Ben Franklin,176978,Ben Franklin Plumbing of Clarksville TN,LIVE,http://benfranklinclarksville.com,931-614-0906,931-614-0906,931-266-4157,931-266-4157,9316140906,False,9312664157,PPC Not Found,2,https://www.benfranklinclarksville.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:33:18,Ben Franklin,188229,Ben Franklin Plumbing of Dillon CO,LIVE,http://benfranklindillon.com,970-368-2421,970-368-2421,970-368-2078,970-368-2078,9703682421,False,9703682078,PPC Not Found,1,http://www.benfranklindillon.com/,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 08:33:37,Ben Franklin,251988,Ben Franklin Plumbing of Oak Hall VA,LIVE,http://benfranklinplumbingeasternshore.com,888-487-5359,888-487-5359,888-619-3857,888-619-3857,8884875359,False,8886193857,PPC Not Found,0,http://www.benfranklinplumbingeasternshore.com/,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 08:33:56,Ben Franklin,302886,Ben Franklin Plumbing of High bridge NJ,LIVE,http://benfranklinonmain.com,888-392-7093,888-392-7093,888-732-2695,888-732-2695,8883927093,False,8887322695,PPC Not Found,1,http://www.benfranklinonmain.com/,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,PPC Not Found,yes,no,no
2018-10-24 08:34:16,Ben Franklin,311642,Ben Franklin Plumbing of Melbourne FL,LIVE,http://benfranklinmelbourne.com,321-574-4983,321-574-4983,321-215-4483,321-215-4483,3215744983,False,3212154483,PPC Not Found,2,https://www.benfranklinmelbourne.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:34:36,Ben Franklin,318725,Benjamin Franklin Plumbing of S. Daytona,LIVE,http://benfranklinsouthdaytona.com,386-310-1424,386-310-1424,386-256-1070,386-256-1070,3863101424,False,3862561070,PPC Not Found,2,https://www.benfranklinsouthdaytona.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
