Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 11:18:51,Goodman Manufacturing,45150,Sun Harvester Inc. - Goodman Dealer,LIVE,http://sunharvester-barstow.com,760-453-0021,760-453-0021,760-335-6713,760-335-6713,7604530021,False,7603356713,PPC Not Found,2,https://www.sunharvester-barstow.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 11:19:13,Goodman Manufacturing,103363,Fahrenheit Heating & Air,LIVE,http://clearlake-hvacservice.com,707-840-5728,707-840-5728,707-832-4818,707-832-4818,7078405728,False,7078324818,PPC Not Found,2,https://www.clearlake-hvacservice.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
