Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
All Errors,20181024000906,2018-10-24 00:09:30,119,InterDent Inc.,103553,Interdent Marketpage - Seattle,LIVE,http://gentledentalseattlemetro.com,8885162395,8885162395,8885162395,8885162395,8884893374,2065189694,0,PPC Not Found,2,https://www.gentledentalseattlemetro.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,
All Errors,20181024000906,2018-10-24 00:25:20,119,InterDent Inc.,117840,SmileKeepers Milwaukie,LIVE,http://smilekeepersmilwaukie.com,9712672043,9712672043,9712672043,0,9712672043,No DB Paid Number,0,PPC Not Found,2,https://www.interdent.com/smilekeepers/locations/or/milwaukie/5121-se-mcloughlin-blvd-dentist-office/?provider=google,301,403,104.198.228.121,ns22.worldnic.com.,yes,no,yes,yes,yes,no,no,yes,no,yes,no,no,
Check if website is live,20181024000906,2018-10-24 00:25:20,119,InterDent Inc.,117840,SmileKeepers Milwaukie,LIVE,http://smilekeepersmilwaukie.com,9712672043,9712672043,9712672043,0,9712672043,No DB Paid Number,0,PPC Not Found,2,https://www.interdent.com/smilekeepers/locations/or/milwaukie/5121-se-mcloughlin-blvd-dentist-office/?provider=google,301,403,104.198.228.121,ns22.worldnic.com.,yes,no,yes,yes,yes,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181024000906,2018-10-24 00:09:30,119,InterDent Inc.,103553,Interdent Marketpage - Seattle,LIVE,http://gentledentalseattlemetro.com,8885162395,8885162395,8885162395,8885162395,8884893374,2065189694,0,PPC Not Found,2,https://www.gentledentalseattlemetro.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,
Check unpaid mobile CTN,20181024000906,2018-10-24 00:09:30,119,InterDent Inc.,103553,Interdent Marketpage - Seattle,LIVE,http://gentledentalseattlemetro.com,8885162395,8885162395,8885162395,8885162395,8884893374,2065189694,0,PPC Not Found,2,https://www.gentledentalseattlemetro.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,
Check session tracking code,20181024000906,2018-10-24 00:25:20,119,InterDent Inc.,117840,SmileKeepers Milwaukie,LIVE,http://smilekeepersmilwaukie.com,9712672043,9712672043,9712672043,0,9712672043,No DB Paid Number,0,PPC Not Found,2,https://www.interdent.com/smilekeepers/locations/or/milwaukie/5121-se-mcloughlin-blvd-dentist-office/?provider=google,301,403,104.198.228.121,ns22.worldnic.com.,yes,no,yes,yes,yes,no,no,yes,no,yes,no,no,
