Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
All Errors,20181024112554,2018-10-24 11:25:56,243,BrightStar,199634,BrightStar Pittsburgh Metropage,LIVE,http://brightstar-pittsburgh.com,4122544914,4122544914,4122544914,4122544914,4122536164,No DB Paid Number,0,PPC Not Found,2,https://www.brightstar-pittsburgh.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,
Check unpaid desktop CTN,20181024112554,2018-10-24 11:25:56,243,BrightStar,199634,BrightStar Pittsburgh Metropage,LIVE,http://brightstar-pittsburgh.com,4122544914,4122544914,4122544914,4122544914,4122536164,No DB Paid Number,0,PPC Not Found,2,https://www.brightstar-pittsburgh.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,
Check unpaid mobile CTN,20181024112554,2018-10-24 11:25:56,243,BrightStar,199634,BrightStar Pittsburgh Metropage,LIVE,http://brightstar-pittsburgh.com,4122544914,4122544914,4122544914,4122544914,4122536164,No DB Paid Number,0,PPC Not Found,2,https://www.brightstar-pittsburgh.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,
