Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
All Errors,20181024065559,2018-10-24 07:05:46,632,Concrete Craft,355131,Concrete Craft - 618TX312 - Northwest Houston,LIVE,http://concretecraft.com/nwhouston,0,0,8328273790,8328273790,No DB Unpaid Number,8328273790,false,PPC Not Found,0,https://concretecraft.com/nwhouston/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
All Errors,20181024065559,2018-10-24 07:06:17,632,Concrete Craft,356672,Concrete Craft - Newnan (524GA301),LIVE,http://concretecraft.com/newnan,770)4500933,770)4500933,4705920543,4705920543,No DB Unpaid Number,4705920543,false,PPC Not Found,0,https://concretecraft.com/newnan/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
All Errors,20181024065559,2018-10-24 07:06:46,632,Concrete Craft,356787,Concrete Craft - Columbia (546SC303),LIVE,http://concretecraft.com/columbia,803)8320499,803)8320499,8033696212,8033696212,No DB Unpaid Number,8033696212,false,PPC Not Found,0,https://concretecraft.com/columbia/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
All Errors,20181024065559,2018-10-24 07:07:17,632,Concrete Craft,356813,Concrete Craft - 567SC301 - TheUpstate ,LIVE,http://concretecraft.com/theupstate,864)4669921,864)4669921,8643015782,8643015782,No DB Unpaid Number,8643015782,false,PPC Not Found,0,https://concretecraft.com/theupstate/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
All Errors,20181024065559,2018-10-24 07:08:14,632,Concrete Craft,358049,Concrete Craft - 659TN303 - Nashville,LIVE,http://concretecraft.com/brentwood,6159707090,6159707090,6297779236,6297779236,6297779850,6297779236,1,PPC Not Found,0,https://concretecraft.com/brentwood/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
All Errors,20181024065559,2018-10-24 07:09:25,632,Concrete Craft,361209,Concrete Craft - 635TX302 - austin-tx,LIVE,http://concretecraft.com/austin-tx,0,0,5122534968,5122534968,No DB Unpaid Number,5122534968,false,PPC Not Found,0,https://concretecraft.com/austin-tx/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
All Errors,20181024065559,2018-10-24 07:09:54,632,Concrete Craft,363310,Concrete Craft - 539FL306 - tampa-fl,LIVE,http://concretecraft.com/tampa-fl,813)3923662,813)3923662,8133147097,8133147097,No DB Unpaid Number,8133147097,false,PPC Not Found,0,https://concretecraft.com/tampa-fl/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
All Errors,20181024065559,2018-10-24 07:10:22,632,Concrete Craft,364515,Concrete Craft - 510OH303 - Akron OH,LIVE,http://concretecraft.com/akron-oh,234)5177772,234)5177772,8882510353,8882510353,No DB Unpaid Number,8882510353,false,PPC Not Found,0,https://concretecraft.com/akron-oh/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
Check unpaid desktop CTN,20181024065559,2018-10-24 06:56:00,632,Concrete Craft,351615,Concrete Craft - 517NC304 - Charlotte,LIVE,http://concretecraft.com/charlotte,7049002751,7049002751,7045944081,7045944081,9802886272,7045944081,1,PPC Not Found,0,https://concretecraft.com/charlotte/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
Check unpaid desktop CTN,20181024065559,2018-10-24 06:56:35,632,Concrete Craft,351618,Concrete Craft - 518NC303 - Kernersville,LIVE,http://concretecraft.com/kernersville,3363101615,3363101615,8007908138,8007908138,8882911399,8007908138,1,PPC Not Found,0,https://concretecraft.com/kernersville/?provider=google&provider=google,301,200,161.47.48.68,ns65.domaincontrol.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,
