Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 00:48:47,HomeTeam Inspection Services,215223,HomeTeam Inspection Service - #1 (Jon Helton),LIVE,http://hometeam.com/locations/southernohio/,513-294-8931,513-294-8931,513-294-8912,513-294-8912,5132948931,False,5132948912,PPC Not Found,0,https://www.hometeam.com/locations/southernohio/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-24 00:49:09,HomeTeam Inspection Services,215237,HomeTeam Inspection Service - #43 (Mitch Rothenberg),LIVE,http://hometeam.com/locations/tampabay/,813-343-0311,813-343-0311,813-513-0180,813-513-0180,8133430311,False,8135130180,PPC Not Found,0,https://www.hometeam.com/locations/tampabay/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-24 00:49:29,HomeTeam Inspection Services,215242,HomeTeam Inspection Service - #50 (Tom Mahoney),LIVE,http://hometeam.com/locations/charlottevenice/,941-677-5676,941-677-5676,941-315-7431,941-315-7431,9416775676,False,9413157431,PPC Not Found,0,https://www.hometeam.com/locations/charlottevenice/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-24 00:49:48,HomeTeam Inspection Services,215256,HomeTeam Inspection Service - #60 (Bill Jurek),LIVE,http://hometeam.com/locations/fortmyers/,239-201-2134,239-201-2134,239-201-2134,239-201-2134,2392012134,False,No DB Paid Number,PPC Not Found,0,https://www.hometeam.com/locations/southwestflorida/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 00:50:09,HomeTeam Inspection Services,215263,HomeTeam Inspection Service - #63 (Chris Utzman),LIVE,http://hometeam.com/locations/riorancho/,505-273-3043,505-273-3043,505-273-3043,505-273-3043,5052733043,False,No DB Paid Number,PPC Not Found,0,https://www.hometeam.com/locations/riorancho/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 00:50:28,HomeTeam Inspection Services,215265,HomeTeam Inspection Service - #69 (Bill Tuthill),LIVE,http://hometeam.com/locations/grossepointe/,313-444-7428,313-444-7428,313-444-6641,313-444-6641,3134447428,False,3134446641,PPC Not Found,0,https://www.hometeam.com/locations/grossepointe/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-24 00:50:48,HomeTeam Inspection Services,215266,HomeTeam Inspection Service - #71 (Jay Costa),LIVE,http://hometeam.com/locations/hiltonhead/,888-393-8347,888-393-8347,888-393-8347,888-393-8347,8883938347,False,No DB Paid Number,PPC Not Found,0,https://www.hometeam.com/locations/hiltonhead/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 00:51:07,HomeTeam Inspection Services,215267,HomeTeam Inspection Service - #75 (Randy Jorgenson),LIVE,http://hometeam.com/locations/spokane/,509-443-4900,509-443-4900,509-342-7563,509-342-7563,5094434900,False,5093427563,PPC Not Found,0,https://www.hometeam.com/locations/spokane/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-24 00:51:28,HomeTeam Inspection Services,215270,HomeTeam Inspection Service - #104 (Craig Lee),LIVE,http://hometeam.com/locations/livonia/,734-335-4084,734-335-4084,734-335-1454,734-335-1454,7343354084,False,7343351454,PPC Not Found,0,https://www.hometeam.com/locations/livonia/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
2018-10-24 00:51:50,HomeTeam Inspection Services,215274,HomeTeam Inspection Service - #148 (John Gambill),LIVE,http://hometeam.com/locations/ashland/,606-393-0283,606-393-0283,606-393-0260,606-393-0260,6063930283,False,6063930260,PPC Not Found,0,https://www.hometeam.com/locations/ashland/,301,200,205.178.146.54,ns03.domaincontrol.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,no
