Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 08:50:02,Hansons,35151,Hansons - Saginaw,LIVE,http://hansonssaginaw.com,989-642-0099,989-642-0099,989-272-4070,989-272-4070,9896420099,False,9892724070,PPC Not Found,2,https://www.hansonssaginaw.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:50:23,Hansons,45195,Hansons - Toledo,LIVE,http://hansonstoledo.com,419-800-0938,419-800-0938,419-768-6983,419-768-6983,4198000938,False,4197686983,PPC Not Found,2,https://www.hansonstoledo.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:50:44,Hansons,216926,Hansons - Ann Arbor,LIVE,http://hansonsannarbor.com,734-887-6467,734-887-6467,734-887-6308,734-887-6308,7348876467,False,7348876308,PPC Not Found,2,https://www.hansonsannarbor.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:51:05,Hansons,216930,Hansons - Detroit,LIVE,http://hansonsdetroit.com,248-721-9818,248-721-9818,248-397-5366,248-397-5366,2487219818,False,2483975366,PPC Not Found,2,https://www.hansonsdetroit.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:53:55,Hansons,216934,Hansons - Grand Rapids,LIVE,http://hansonsgrandrapids.com,616-426-2776,616-426-2776,616-426-2738,616-426-2738,6164262776,False,6164262738,PPC Not Found,2,https://www.hansonsgrandrapids.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:54:16,Hansons,216939,Hansons - Kalamazoo,LIVE,http://hansonskalamazoo.com,269-201-5190,269-201-5190,269-466-5238,269-466-5238,2692015190,False,2694665238,PPC Not Found,2,https://www.hansonskalamazoo.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:54:37,Hansons,216940,Hansons - Lansing,LIVE,http://hansonslansing.com,517-268-8165,517-268-8165,517-268-8044,517-268-8044,5172688165,False,5172688044,PPC Not Found,2,https://www.hansonslansing.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:54:58,Hansons,363013,Hansons - Denver,LIVE,http://hansonsdenver.com,888-499-5492,888-499-5492,888-409-4538,888-409-4538,8884995492,False,8884094538,PPC Not Found,2,https://www.hansonsdenver.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:55:19,Hansons,363031,Hansons - Omaha,LIVE,http://hansonsomaha.com,888-495-0054,888-495-0054,888-318-7243,888-318-7243,8884950054,False,8883187243,PPC Not Found,2,https://www.hansonsomaha.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:55:39,Hansons,363053,Hansons - Sioux Falls,LIVE,http://hansonssiouxfalls.com,888-481-2637,888-481-2637,888-326-2045,888-326-2045,8884812637,False,8883262045,PPC Not Found,2,https://www.hansonssiouxfalls.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:56:00,Hansons,365453,Hansons - Des Moines,LIVE,http://hansonsdesmoines.com,248-397-4833,248-397-4833,248-397-4720,248-397-4720,2483974833,False,2483974720,PPC Not Found,2,https://www.hansonsdesmoines.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 08:56:20,Hansons,365456,Hansons - Salt Lake City,LIVE,http://hansonssaltlakecity.com,888-425-4017,888-425-4017,888-204-1244,888-204-1244,8884254017,False,8882041244,PPC Not Found,2,https://www.hansonssaltlakecity.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
