Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
All Errors,20181023191838,2018-10-23 19:26:49,214,Miracle-Ear,58066,Miracle-Ear - NEW HARTFORD NY - CF299201,LIVE,http://miracle-ear.com/locations/newhartford-ny/,3155330042,3155330042,3156251329,3156251329,3159221384,3156251329,0,PPC Not Found,0,https://www.miracle-ear.com/locations/newhartford-ny/?provider=google,301,200,69.18.202.150,ns15.dnsmadeeasy.com.,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,
Check unpaid desktop CTN,20181023191838,2018-10-23 19:26:49,214,Miracle-Ear,58066,Miracle-Ear - NEW HARTFORD NY - CF299201,LIVE,http://miracle-ear.com/locations/newhartford-ny/,3155330042,3155330042,3156251329,3156251329,3159221384,3156251329,0,PPC Not Found,0,https://www.miracle-ear.com/locations/newhartford-ny/?provider=google,301,200,69.18.202.150,ns15.dnsmadeeasy.com.,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,
Check unpaid mobile CTN,20181023191838,2018-10-23 19:26:49,214,Miracle-Ear,58066,Miracle-Ear - NEW HARTFORD NY - CF299201,LIVE,http://miracle-ear.com/locations/newhartford-ny/,3155330042,3155330042,3156251329,3156251329,3159221384,3156251329,0,PPC Not Found,0,https://www.miracle-ear.com/locations/newhartford-ny/?provider=google,301,200,69.18.202.150,ns15.dnsmadeeasy.com.,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,
