Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 11:19:39,Fred Astaire Dance Studio,109183,Fred Astaire Dance Studio of Palm Beach Gardens FL,LIVE,http://fredastairepalmbeachgardens.com,561-299-5858,561-299-5858,561-544-7373,561-544-7373,5612995858,False,5615447373,PPC Not Found,2,https://www.fredastairepalmbeachgardens.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 11:20:00,Fred Astaire Dance Studio,110677,Fred Astaire Dance Studio of Winston-Salem NC,LIVE,http://fredastaireofwinstonsalem.com,336-355-8743,336-355-8743,336-355-8743,336-355-8743,3363558743,False,No DB Paid Number,PPC Not Found,2,https://www.fredastaireofwinstonsalem.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,no,no,PPC Not Found,yes,yes,yes
