Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 10:50:06,The Grout Doctor,17626,Grout Doctor - Cleveland OH,LIVE,http://groutdoctorcleveland.com,860-237-3814,860-237-3814,216-916-9988,216-916-9988,8602373814,False,2169169988,PPC Not Found,2,https://www.groutdoctorcleveland.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 10:50:26,The Grout Doctor,17634,Grout Doctor  Scottsdale AZ,LIVE,http://scottsdalegroutdoctor.com,888-541-6351,888-541-6351,866-465-6903,866-465-6903,8885416351,False,8664656903,PPC Not Found,2,https://www.scottsdalegroutdoctor.com/,301,200,209.17.116.160,ns3a.dns-host.com.,yes,yes,yes,yes,PPC Not Found,yes,yes,yes
2018-10-24 10:50:47,The Grout Doctor,222103,Grout Doctor - West Palm Beach,LIVE,http://groutdoctorwestpalmbeach.com,786-600-4083,786-600-4083,786-600-4083,786-600-4083,7866004083,False,No DB Paid Number,PPC Not Found,2,https://www.groutdoctorwestpalmbeach.com/,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,no,no,PPC Not Found,yes,yes,yes
