Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
All Errors,20181023215251,2018-10-23 21:53:14,740,The Mosquito Authority,328295,Mosquito Authority Corporate Shell,LIVE,http://mosquito-authority.com,8283949049,8283949049,8884576630,8884576630,8884576630,No DB Paid Number,0,PPC Not Found,0,https://www.mosquito-authority.com/?provider=google,301,200,209.17.116.160,ns6234.hostgator.com.,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,
All Errors,20181023215251,2018-10-23 22:06:32,740,The Mosquito Authority,329489,Mosquito Authority - Henderson CO,LIVE,http://mosquito-authority.com/locations/henderson-co/,0,0,7203709394,7203709394,7206834307,7203709394,0,PPC Not Found,0,https://www.mosquito-authority.com/locations/henderson-co/?provider=google,301,200,209.17.116.160,ns6233.hostgator.com.,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,
Check unpaid desktop CTN,20181023215251,2018-10-23 21:53:14,740,The Mosquito Authority,328295,Mosquito Authority Corporate Shell,LIVE,http://mosquito-authority.com,8283949049,8283949049,8884576630,8884576630,8884576630,No DB Paid Number,0,PPC Not Found,0,https://www.mosquito-authority.com/?provider=google,301,200,209.17.116.160,ns6234.hostgator.com.,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,
Check unpaid desktop CTN,20181023215251,2018-10-23 22:06:32,740,The Mosquito Authority,329489,Mosquito Authority - Henderson CO,LIVE,http://mosquito-authority.com/locations/henderson-co/,0,0,7203709394,7203709394,7206834307,7203709394,0,PPC Not Found,0,https://www.mosquito-authority.com/locations/henderson-co/?provider=google,301,200,209.17.116.160,ns6233.hostgator.com.,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,
Check unpaid mobile CTN,20181023215251,2018-10-23 21:53:14,740,The Mosquito Authority,328295,Mosquito Authority Corporate Shell,LIVE,http://mosquito-authority.com,8283949049,8283949049,8884576630,8884576630,8884576630,No DB Paid Number,0,PPC Not Found,0,https://www.mosquito-authority.com/?provider=google,301,200,209.17.116.160,ns6234.hostgator.com.,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,
Check unpaid mobile CTN,20181023215251,2018-10-23 22:06:32,740,The Mosquito Authority,329489,Mosquito Authority - Henderson CO,LIVE,http://mosquito-authority.com/locations/henderson-co/,0,0,7203709394,7203709394,7206834307,7203709394,0,PPC Not Found,0,https://www.mosquito-authority.com/locations/henderson-co/?provider=google,301,200,209.17.116.160,ns6233.hostgator.com.,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,
