Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 11:20:25,Elements Therapeutic Massage,222816,Elements Massage - North San Antonio,LIVE,http://elementsmassage.com/northsanantonio,210.305.4602,210.305.4602,210.305.4602,210.305.4602,2107751071,False,No DB Paid Number,PPC Not Found,0,https://elementsmassage.com/north-san-antonio,301,200,34.227.21.57,ns41.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
2018-10-24 11:20:46,Elements Therapeutic Massage,223190,Elements Massage -Colorado Springs MP,LIVE,http://elementsmassage.com/coloradospringsppc,No Desktop Unpaid Numbers,No Mobile Unpaid Numbers,No Desktop Paid Numbers,No Mobile Paid Numbers,No DB Unpaid Number,No DB Paid Number,PPC Not Found,0,https://elementsmassage.com/coloradospringsppc,301,404,34.227.21.57,ns41.worldnic.com.,no,no,no,no,PPC Not Found,no,yes,no
