Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
All Errors,20181024105551,2018-10-24 10:55:53,1,Novus Auto Glass,108403,Novus Auto Glass Repair & Replacement of West Central MN,LIVE,http://novusautoglass-morris.com,3202097329,3202097329,3203321580,3203321580,3202097329,3203321580,0,PPC Not Found,0,http://www.novusautoglass-morris.com/?provider=google,301,200,205.178.153.6,dns4.name-services.com.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
Check if SSL is enabled,20181024105551,2018-10-24 10:55:53,1,Novus Auto Glass,108403,Novus Auto Glass Repair & Replacement of West Central MN,LIVE,http://novusautoglass-morris.com,3202097329,3202097329,3203321580,3203321580,3202097329,3203321580,0,PPC Not Found,0,http://www.novusautoglass-morris.com/?provider=google,301,200,205.178.153.6,dns4.name-services.com.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
