Audit Timestamp,Corp Name,Client ID,Client Name,YL Status,Input URL,Desktop Unpaid CTN,Mobile Unpaid CTN,Desktop Paid CTN,Mobile Paid CTN,DB Unpaid CTN,Show Destination,DB Paid CTN,PPC,YL SSL Status,Final URL,Initial Status, Final Status,Final URL IP,Final URL NS,Analysis - Desktop Unpaid CTN,Analysis - Mobile Unpaid CTN,Analysis - Desktop Paid CTN,Analysis - Mobile Paid CTN,PPC Product,Session Tracking Code,Web Using SSL, Can SSL Be installed
2018-10-24 01:22:41,Absolute Storage,299796,AAA Deans Bridge Storage,LIVE,http://absolutemgmt.com/locations/ga/augusta-30906/,706-828-1100,706-828-1100,706-828-1100,706-828-1100,7068281100,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/ga/augusta-30906/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 01:23:03,Absolute Storage,299799,All About Storage - Concord NC,LIVE,http://absolutemgmt.com/locations/nc/concord-28025/,704-706-9021,704-706-9021,704-706-9021,704-706-9021,7047069021,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/nc/concord-28025/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 01:23:24,Absolute Storage,299803,AAA Self Storage - Augusta GA,LIVE,http://absolutemgmt.com/locations/ga/augusta-30909/,706-828-1122,706-828-1122,706-828-1122,706-828-1122,7068281122,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/ga/augusta-30909/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 01:23:45,Absolute Storage,299806,Abbott Self Storage Trinity,LIVE,http://absolutemgmt.com/locations/tn/hwy-431-nashville-37207/,615-219-5459,615-219-5459,615-219-5459,615-219-5459,6152195459,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/tn/hwy-431-nashville-37207/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 01:24:05,Absolute Storage,299807,100 Oaks Self Storage,LIVE,http://absolutemgmt.com/locations/tn/nashville-37204/,615-649-5827,615-649-5827,615-649-5827,615-649-5827,6156495827,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/tn/nashville-37204/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 01:24:25,Absolute Storage,299808,24 Hour Storage,LIVE,http://absolutemgmt.com/locations/ga/garden-city-31408/,912-421-8293,912-421-8293,912-421-8293,912-421-8293,9124218293,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/ga/garden-city-31408/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 01:24:45,Absolute Storage,299811,Abbott West Self Storage,LIVE,http://absolutemgmt.com/locations/tn/nashville-37209/,615-953-9665,615-953-9665,615-953-9665,615-953-9665,6159539665,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/tn/nashville-37209/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 01:25:06,Absolute Storage,299814,All About Storage-Fowler,LIVE,http://absolutemgmt.com/locations/nc/choctaw-monroe-28110/,704-774-8660,704-774-8660,704-774-8660,704-774-8660,7047748660,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/nc/choctaw-monroe-28110/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 01:25:27,Absolute Storage,299815,All About Storage-Lynn,LIVE,http://absolutemgmt.com/locations/nc/lynn-monroe-28110/,704-774-5759,704-774-5759,704-774-5759,704-774-5759,7047745759,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/nc/lynn-monroe-28110/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
2018-10-24 01:25:49,Absolute Storage,299816,American Mini Storage,LIVE,http://absolutemgmt.com/locations/ms/jackson-39204/,601-301-5580,601-301-5580,601-301-5580,601-301-5580,6013015580,False,No DB Paid Number,PPC Not Found,0,https://www.absolutemgmt.com/locations/ms/jackson-39204/,301,200,205.178.153.7,ns1.dotster.com.,yes,yes,no,no,PPC Not Found,yes,yes,no
