Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
All Errors,20181023222737,2018-10-23 22:28:24,399,Mr. Electric,230357,Mr. Electric of Fairfax,LIVE,http://mrelectric-fairfax.com,5712346941,5712346941,5712346941,5712346941,7033490176,5712346941,0,PPC Not Found,2,https://www.mrelectric-fairfax.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
All Errors,20181023222737,2018-10-23 22:28:44,399,Mr. Electric,230359,Mr. Electric of Montgomery,LIVE,http://mrelectric-montgomery.com,2402004128,2402004128,2402004128,2402004128,2402005196,2402004128,0,PPC Not Found,2,https://www.mrelectric-montgomery.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
All Errors,20181023222737,2018-10-23 22:47:42,399,Mr. Electric,253526,Mr. Electric of Phoenix Metro,LIVE,http://mrelectric-eastvalleyphoenix.com,4803593140,4803593140,4803593140,4803593140,4805821249,4803593140,0,PPC Not Found,2,https://www.mrelectric-eastvalleyphoenix.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
Check unpaid desktop CTN,20181023222737,2018-10-23 22:28:24,399,Mr. Electric,230357,Mr. Electric of Fairfax,LIVE,http://mrelectric-fairfax.com,5712346941,5712346941,5712346941,5712346941,7033490176,5712346941,0,PPC Not Found,2,https://www.mrelectric-fairfax.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
Check unpaid desktop CTN,20181023222737,2018-10-23 22:28:44,399,Mr. Electric,230359,Mr. Electric of Montgomery,LIVE,http://mrelectric-montgomery.com,2402004128,2402004128,2402004128,2402004128,2402005196,2402004128,0,PPC Not Found,2,https://www.mrelectric-montgomery.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
Check unpaid desktop CTN,20181023222737,2018-10-23 22:47:42,399,Mr. Electric,253526,Mr. Electric of Phoenix Metro,LIVE,http://mrelectric-eastvalleyphoenix.com,4803593140,4803593140,4803593140,4803593140,4805821249,4803593140,0,PPC Not Found,2,https://www.mrelectric-eastvalleyphoenix.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
Check unpaid mobile CTN,20181023222737,2018-10-23 22:28:24,399,Mr. Electric,230357,Mr. Electric of Fairfax,LIVE,http://mrelectric-fairfax.com,5712346941,5712346941,5712346941,5712346941,7033490176,5712346941,0,PPC Not Found,2,https://www.mrelectric-fairfax.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
Check unpaid mobile CTN,20181023222737,2018-10-23 22:28:44,399,Mr. Electric,230359,Mr. Electric of Montgomery,LIVE,http://mrelectric-montgomery.com,2402004128,2402004128,2402004128,2402004128,2402005196,2402004128,0,PPC Not Found,2,https://www.mrelectric-montgomery.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
Check unpaid mobile CTN,20181023222737,2018-10-23 22:47:42,399,Mr. Electric,253526,Mr. Electric of Phoenix Metro,LIVE,http://mrelectric-eastvalleyphoenix.com,4803593140,4803593140,4803593140,4803593140,4805821249,4803593140,0,PPC Not Found,2,https://www.mrelectric-eastvalleyphoenix.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
