Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
All Errors,20181024063123,2018-10-24 06:37:03,112,One Hour Air,51890,One Hour Heating & Air Conditioning of Loveland CO,LIVE,http://onehourairlovelandco.com,9704140973,9704140973,9704140973,9704140973,9704140973,No DB Paid Number,0,PPC Not Found,0,https://www.onehourheatandair.com/loveland-co,301,200,4.34.229.183,dns2.cscdns.net.,yes,yes,yes,yes,yes,no,no,yes,no,yes,no,no,
All Errors,20181024063123,2018-10-24 06:37:28,112,One Hour Air,52379,One Hour Heating & Air Conditioning of Toledo OH,LIVE,http://onehourheatingtoledo.com,4198349210,4198349210,4197460672,4197460672,4198349210,4197460672,0,PPC Not Found,1,http://www.onehourheatingtoledo.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
All Errors,20181024063123,2018-10-24 06:37:48,112,One Hour Air,57613,One Hour Heating & Air Conditioning of Torrington CT,LIVE,http://onehourairtorrington.com,8602656104,8602656104,8602944240,8602944240,8602656104,8602944240,0,PPC Not Found,1,http://www.onehourairtorrington.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
All Errors,20181024063123,2018-10-24 06:38:07,112,One Hour Air,57780,One Hour Heating & Air Conditioning of Midland TX,LIVE,http://onehourpermianbasin.com,4322426065,4322426065,4322011421,4322011421,4322426065,4322011421,0,PPC Not Found,1,http://www.onehourpermianbasin.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
All Errors,20181024063123,2018-10-24 06:38:29,112,One Hour Air,59831,One Hour Heating & Air Conditioning of Butler PA,LIVE,http://schneideronehour.com,0,0,0,0,7249490720,7242306901,0,PPC Not Found,2,https://schneideronehour.com/?provider=google,301,200,159.203.105.209,ns21.domaincontrol.com.,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,
All Errors,20181024063123,2018-10-24 06:38:49,112,One Hour Air,61797,One Hour Heating & Air Conditioning of Port Orange FL,LIVE,http://onehourairdaytonabeach.com,3868680716,3868680716,3868683086,3868683086,4072788081,4072788079,0,PPC Not Found,1,http://www.onehourairdaytonabeach.com/?provider=google,301,200,205.178.153.7,ns65.domaincontrol.com.,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,
All Errors,20181024063123,2018-10-24 06:39:08,112,One Hour Air,61800,One Hour Heating & Air Conditioning of Atlantic Beach FL,LIVE,http://onehourairjacksonville.com,0,0,0,0,9043855549,9044687932,0,PPC Not Found,0,https://onehourbros.com/jacksonville/?provider=google,301,200,159.203.105.209,ns41.domaincontrol.com.,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,
All Errors,20181024063123,2018-10-24 06:39:29,112,One Hour Air,93346,One Hour Heating & Air Conditioning of Pueblo CO,LIVE,http://onehourairpuebloco.com,7195828592,7195828592,7193154170,7193154170,7195828592,7193154170,0,PPC Not Found,1,http://www.onehourairpuebloco.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
All Errors,20181024063123,2018-10-24 06:39:49,112,One Hour Air,101291,One Hour Heating & Air Conditioning of Baton Rouge LA,LIVE,http://onehourbatonrouge.com,2252552051,2252552051,2252552057,2252552057,2252552051,2252552057,0,PPC Not Found,1,http://www.onehourbatonrouge.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
All Errors,20181024063123,2018-10-24 06:40:08,112,One Hour Air,105575,One Hour Heating & Air Conditioning of Cocoa FL,LIVE,http://onehourmelbourne.com,3213459823,3213459823,3212388927,3212388927,3213459823,3212388927,0,PPC Not Found,1,http://www.onehourmelbourne.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
All Errors,20181024063123,2018-10-24 06:40:28,112,One Hour Air,111662,One Hour Heating & Air Conditioning of Marietta GA,LIVE,http://onehourairwestatlanta.com,8005741725,8005741725,8005741725,8005741725,4046926665,No DB Paid Number,0,PPC Not Found,0,https://www.onehourheatandair.com/,301,200,4.34.229.183,dns2.cscdns.net.,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,
All Errors,20181024063123,2018-10-24 06:40:54,112,One Hour Air,111664,One Hour Heating & Air Conditioning of Henderson NV,LIVE,http://onehourairlasvegas.com,7024207739,7024207739,7024207739,7024207739,7024207739,No DB Paid Number,0,PPC Not Found,0,https://www.onehourheatandair.com/las-vegas-nv,301,200,4.34.229.183,dns2.cscdns.net.,yes,yes,yes,yes,yes,no,no,yes,no,yes,no,no,
All Errors,20181024063123,2018-10-24 06:41:17,112,One Hour Air,133949,One Hour Heating & Air Conditioning of Henderson KY,LIVE,http://onehourheatinghenderson.com,2702827161,2702827161,2702380985,2702380985,2702827161,2702380985,0,PPC Not Found,1,http://www.onehourheatinghenderson.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
